site_id,year,class_name,probability_median_composite_mean,argmax_area_m2,argmax_area_pct,scene_count,dataset,scale_m
edged_chicago,2022,bare,0.061325588718063026,0.0,0.0,47,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2022,snow_and_ice,0.03954692724617258,0.0,0.0,47,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2023,water,0.0545585323233283,0.0,0.0,60,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2023,trees,0.03864224838043839,1305.0538006352442,0.49501783903651775,60,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2023,grass,0.06660880164531956,240.38595027549593,0.09118040465626319,60,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2023,flooded_vegetation,0.050984740169646964,0.0,0.0,60,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2023,crops,0.22999536441254415,198886.0292775473,75.43913697627086,60,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2023,shrub_and_scrub,0.1189341947045624,19662.791808513568,7.458261648475727,60,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2023,built,0.07051564805383334,15604.877828022081,5.919060882468071,60,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2023,bare,0.09237323525230182,27938.592689364563,10.597342249092565,60,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2023,snow_and_ice,0.0521249478844537,0.0,0.0,60,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2024,water,0.06732847140193193,22345.819270025517,8.47595644038913,55,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2024,trees,0.05191719600009367,7150.911468505859,2.7124006232985844,55,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2024,grass,0.12044732407186369,18157.69963283165,6.887367578059491,55,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2024,flooded_vegetation,0.049458510334833755,3937.68403227563,1.4935965394812734,55,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2024,crops,0.22473885567368823,130827.53742271874,49.623980888711294,55,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2024,shrub_and_scrub,0.08644426098130557,1214.0012403600356,0.46048084017544666,55,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2024,built,0.1961598629798635,79217.43473286349,30.047836599832717,55,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2024,bare,0.059138433427227584,786.6435547772576,0.29838049005205625,55,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2024,snow_and_ice,0.0466977311995869,0.0,0.0,55,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2025,water,0.04412192588437032,0.0,0.0,62,GOOGLE/DYNAMICWORLD/V1,10
