left_record_uid,right_record_uid,left_source,right_source,left_name,right_name,left_status,right_status,distance_m,name_score,match_rule,is_grouped_match
FracTracker:frac_row_965,NAICS:naics_433,FracTracker,NAICS,WATERSIDE AWS,"AMAZON DATA SERVICES, INC. IAD-144  IAD-145",Operating,Operating/inferred,703.312,0.0,candidate_only,False
FracTracker:frac_row_1071,PNNL:building_00996723586,FracTracker,PNNL,Iron Mountain Building 7,Iron Mountain VA-1,Proposed,Operating/inferred,703.369,0.6,candidate_only_code_conflict,False
FracTracker:frac_row_791,PNNL:building_00509611423,FracTracker,PNNL,MICROSOFT SAN ANTONIO DATA CENTER,Lowe's Data Center,Operating,Operating/inferred,703.74,0.0,candidate_only,False
FracTracker:frac_row_792,PNNL:building_00509611423,FracTracker,PNNL,MICROSOFT SAN ANTONIO DATA CENTER,Lowe's Data Center,Operating,Operating/inferred,703.74,0.0,candidate_only,False
FracTracker:frac_row_965,NAICS:naics_14,FracTracker,NAICS,WATERSIDE AWS,22810-22860 INTERNATIONAL DRIVE LLC,Operating,Operating/inferred,703.987,0.0,candidate_only,False
FracTracker:frac_row_873,NAICS:naics_190,FracTracker,NAICS,Equinix Data Center,DUPONT FABROS TECH - ASHBURN CORP CTR,Operating,Operating/inferred,704.144,0.0,candidate_only,False
FracTracker:frac_row_1227,PNNL:building_00701924665,FracTracker,PNNL,ME-DC Pacific,Vantage VA11,Proposed,Operating/inferred,704.78,0.0,candidate_only,False
NAICS:naics_366,PNNL:building_01177893426,NAICS,PNNL,CYRUSONE NORTHERN VIRGINIA DATA CENTER - SHAW ROAD (74109),Amazon IAD603,Operating/inferred,Operating/inferred,705.048,0.0,candidate_only,False
FracTracker:frac_row_834,PNNL:building_00300163074,FracTracker,PNNL,21310 BEAUMEADE CIR,Centersquare IAD4-B,Operating,Operating/inferred,705.241,0.0,candidate_only,False
FracTracker:frac_row_891,PNNL:building_00649365751,FracTracker,PNNL,Sabey Data Center,NTT Ashburn VA3 Data Center,Approved/Permitted/Under construction,Operating/inferred,705.373,0.0,candidate_only,False
NAICS:naics_232,PNNL:building_00424945845,NAICS,PNNL,DIGITAL 2260 EAST EL SEGUNDO LLC,Serverfarm - LAX1,Operating/inferred,Operating/inferred,705.418,0.0,candidate_only,False
NAICS:naics_235,PNNL:building_01160688107,NAICS,PNNL,CYXTERA COMMUNICATIONS  LLC SC4-5,CoreSite SV7,Operating/inferred,Operating/inferred,705.761,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_873,PNNL:building_00298242335,FracTracker,PNNL,Equinix Data Center,Digital Realty ACC3,Operating,Operating/inferred,706.305,0.0,candidate_only,False
FracTracker:frac_row_870,PNNL:building_00701923203,FracTracker,PNNL,DULLES BERRY LC4,Digital Realty Northern Virginia IAD39,Operating,Operating/inferred,706.422,0.0,candidate_only_code_conflict,False
NAICS:naics_87,PNNL:building_00451491797,NAICS,PNNL,755 SECAUCUS ROAD,,Operating/inferred,Operating/inferred,706.689,0.0,candidate_only,False
NAICS:naics_104,PNNL:building_00451491797,NAICS,PNNL,EQUINIX,,Operating/inferred,Operating/inferred,706.689,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_1218,PNNL:building_00465062053,FracTracker,PNNL,IAD03,Amazon IAD88,Operating,Operating/inferred,706.746,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_50,PNNL:building_00209087373,FracTracker,PNNL,Colovore,Silicon Valley SJC31,Operating,Operating/inferred,706.891,0.0,candidate_only,False
FracTracker:frac_row_14,PNNL:building_01227684019,FracTracker,PNNL,H5 Data Center,CyrusOne PHX3,Operating,Operating/inferred,706.96,0.0,candidate_only,False
FracTracker:frac_row_57,NAICS:naics_408,FracTracker,NAICS,Cerebras Systems Data Center,VDC V,Operating,Operating/inferred,707.021,0.0,candidate_only,False
FracTracker:frac_row_1164,PNNL:building_00989735624,FracTracker,PNNL,Firefox Dulles,Amazon IAD151,Proposed,Operating/inferred,707.079,0.0,candidate_only,False
NAICS:naics_332,PNNL:campus_00460053028,NAICS,PNNL,VA2 DATA CENTER,Amazon Web Services Datacenter Complex,Operating/inferred,Operating/inferred,707.122,0.0,candidate_only,False
FracTracker:frac_row_835,PNNL:building_01025002889,FracTracker,PNNL,21455 Beaumeade Circle,Digital Realty IAD42,Proposed,Operating/inferred,707.22,0.0,candidate_only,False
FracTracker:frac_row_889,PNNL:building_01088203906,FracTracker,PNNL,RAGING WIRE VA1,Amazon Web Services,Operating,Operating/inferred,707.268,0.0,candidate_only,False
FracTracker:frac_row_1211,PNNL:building_01106454555,FracTracker,PNNL,DULLES NCP LLC,Amazon Web Services,Operating,Operating/inferred,707.444,0.0,candidate_only,False
NAICS:naics_236,PNNL:building_00209077298,NAICS,PNNL,"DIGITAL 1725 COMSTOCK, LLC",Lumen,Operating/inferred,Operating/inferred,707.57,0.0,candidate_only,False
NAICS:naics_268,PNNL:building_00209077298,NAICS,PNNL,DIGITAL REALTY TRUST,Lumen,Operating/inferred,Operating/inferred,707.57,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_895,PNNL:building_00793087858,FracTracker,PNNL,STACK NVA04,Digital Realty IAD41 (Building P),Expanding,Operating/inferred,707.685,0.0,candidate_only_code_conflict,False
NAICS:naics_550,PNNL:building_00156468497,NAICS,PNNL,"TYSONS ENTERPRISE WEST, LLC",,Operating/inferred,Operating/inferred,707.762,0.0,candidate_only,False
FracTracker:frac_row_841,PNNL:campus_01317915930,FracTracker,PNNL,44470 Chilum Place,Centersquare Ashburn IAD4 Data Center,Operating,Operating/inferred,707.934,0.0,candidate_only,False
FracTracker:frac_row_887,PNNL:point_13154826377,FracTracker,PNNL,PowerHouse/AREP ABX-1,Equinix,Operating,Operating/inferred,708.099,0.0,candidate_only,False
FracTracker:frac_row_1192,PNNL:building_01188680255,FracTracker,PNNL,AWS: IAD58,Amazon IAD192,Operating,Operating/inferred,708.268,0.0,candidate_only_code_conflict,False
NAICS:naics_242,PNNL:building_00463571876,NAICS,PNNL,"AMAZON DATA SERVICES, INC. IAD 50 IAD 60 IAD-71 IAD-78 IAD-79 IAD-80 (74049)",Amazon IAD79,Operating/inferred,Operating/inferred,709.193,0.182,candidate_only,False
FracTracker:frac_row_865,PNNL:building_00596690175,FracTracker,PNNL,DBT-DATA ASHBURN HOLDING I,Equinix Ashburn DC12,Operating,Operating/inferred,709.398,0.167,candidate_only_code_conflict,False
FracTracker:frac_row_53,PNNL:building_00209073636,FracTracker,PNNL,Digital Realty SJC37 Data Center,Prime Santa Clara,Approved/Permitted/Under construction,Operating/inferred,709.433,0.0,candidate_only,False
FracTracker:frac_row_798,PNNL:building_00364289073,FracTracker,PNNL,TX21: Vantage Data Center,Microsoft,Proposed,Operating/inferred,709.837,0.0,candidate_only,False
FracTracker:frac_row_865,PNNL:building_00300162674,FracTracker,PNNL,DBT-DATA ASHBURN HOLDING I,Digital Realty ACC5,Operating,Operating/inferred,710.021,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_874,PNNL:building_00794147654,FracTracker,PNNL,EQUINIX DC21,CloudHQ LC1,Operating,Operating/inferred,710.419,0.0,candidate_only_code_conflict,False
NAICS:naics_462,PNNL:building_01253282102,NAICS,PNNL,RAVEN NORTHBROOK LLC,Meta Sarpy Data center,Operating/inferred,Operating/inferred,710.712,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_859,PNNL:campus_01343774537,FracTracker,PNNL,BLUE SLING ACC 9,CloudHQ Ashburn Campus,Operating,Operating/inferred,711.343,0.0,candidate_only,False
NAICS:naics_65,PNNL:campus_00460056018,NAICS,PNNL,22995 WILDER COURT LLC,,Operating/inferred,Operating/inferred,711.445,0.0,candidate_only,False
FracTracker:frac_row_1185,PNNL:building_00817338831,FracTracker,PNNL,23005 INTERNATIONAL DR,Amazon IAD140,Operating,Operating/inferred,711.545,0.0,candidate_only,False
FracTracker:frac_row_872,PNNL:building_01188715508,FracTracker,PNNL,EQUINIX ASHBURN EAST,PowerHouse ABX-1,Proposed,Operating/inferred,711.655,0.0,candidate_only,False
FracTracker:frac_row_848,PNNL:building_00649365751,FracTracker,PNNL,ACC5 ACC6 Digital Realty,NTT Ashburn VA3 Data Center,Operating,Operating/inferred,711.757,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1203,PNNL:building_00460175664,FracTracker,PNNL,DCT DULLES PHASE II,,Operating,Operating/inferred,711.778,0.0,candidate_only,False
FracTracker:frac_row_1240,PNNL:campus_00460056018,FracTracker,PNNL,Prologis NOVA 1,,Expanding,Operating/inferred,711.844,0.0,candidate_only,False
NAICS:naics_240,PNNL:building_01280340216,NAICS,PNNL,"AMAZON DATA SERVICES, INC. IAD-55 IAD-64 IAD-84",Amazon Web Services,Operating/inferred,Operating/inferred,711.926,0.286,candidate_only,False
NAICS:naics_550,PNNL:point_07985753364,NAICS,PNNL,"TYSONS ENTERPRISE WEST, LLC",8100 Boone Boulevard,Operating/inferred,Operating/inferred,711.974,0.0,candidate_only,False
FracTracker:frac_row_1036,PNNL:building_01333205262,FracTracker,PNNL,Orme Farm Rezoning,,Proposed,Operating/inferred,712.422,0.0,candidate_only,False
NAICS:naics_72,PNNL:building_00195165330,NAICS,PNNL,LIBERTY MUTUAL DATA CENTER-LIBERTY MUTUAL DATA CENTER,,Operating/inferred,Operating/inferred,712.701,0.0,candidate_only_low_specificity,False
NAICS:naics_366,PNNL:building_00954433119,NAICS,PNNL,CYRUSONE NORTHERN VIRGINIA DATA CENTER - SHAW ROAD (74109),Amazon IAD175,Operating/inferred,Operating/inferred,712.753,0.0,candidate_only,False
FracTracker:frac_row_859,PNNL:building_00300162675,FracTracker,PNNL,BLUE SLING ACC 9,Digital Realty ACC6,Operating,Operating/inferred,712.772,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1335,NAICS:naics_515,FracTracker,NAICS,Walsh Bowers Technology Center: CoreSite,CYXTERA COMMUNICATIONS  LLC SC4-5,Expanding,Operating/inferred,713.018,0.0,candidate_only,False
NAICS:naics_121,PNNL:building_00192307107,NAICS,PNNL,CBS INC,360 Spear Street Data Center,Operating/inferred,Operating/inferred,713.036,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_845,NAICS:naics_332,FracTracker,NAICS,44790 PERFORMANCE CIR,VA2 DATA CENTER,Operating,Operating/inferred,713.144,0.0,candidate_only,False
NAICS:naics_236,PNNL:building_00888253616,NAICS,PNNL,"DIGITAL 1725 COMSTOCK, LLC",NTT Silicon Valley SV1 Data Center,Operating/inferred,Operating/inferred,713.494,0.0,candidate_only,False
NAICS:naics_268,PNNL:building_00888253616,NAICS,PNNL,DIGITAL REALTY TRUST,NTT Silicon Valley SV1 Data Center,Operating/inferred,Operating/inferred,713.494,0.0,candidate_only_low_specificity,False
NAICS:naics_303,PNNL:building_00205846843,NAICS,PNNL,VERINT,CoreSite SV4,Operating/inferred,Operating/inferred,713.668,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_879,PNNL:building_01443187163,FracTracker,PNNL,IAD Round Table Campus Digital Realty,CloudHQ LC3,Operating,Operating/inferred,714.413,0.0,candidate_only,False
FracTracker:frac_row_844,PNNL:building_01188715510,FracTracker,PNNL,44621 WAXPOOL RD,,Operating,Operating/inferred,714.576,0.0,candidate_only,False
FracTracker:frac_row_868,PNNL:campus_00649365745,FracTracker,PNNL,DIGITAL REALTY ACC10,NTT Ashburn Campus,Operating,Operating/inferred,714.738,0.0,candidate_only,False
NAICS:naics_466,PNNL:building_00729192992,NAICS,PNNL,"QTS INVESTMENT PROPERTIES HILLSBORO, LLC",QTS Data Center Bld 1,Operating/inferred,Operating/inferred,715.1,0.2,candidate_only,False
NAICS:naics_299,PNNL:building_00942557184,NAICS,PNNL,FIREBALL GROUP LLC DATA CENTER,Travelers Insurance,Operating/inferred,Operating/inferred,715.174,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_1255,PNNL:building_01276518687,FracTracker,PNNL,Vantage V2 Campus 22318 Glenn Drive,Digital Realty IAD55,Operating,Operating/inferred,715.515,0.0,candidate_only,False
FracTracker:frac_row_568,PNNL:building_01152748037,FracTracker,PNNL,Meta Data Center,,Operating,Operating/inferred,715.536,0.0,candidate_only,False
NAICS:naics_363,PNNL:building_00460159928,NAICS,PNNL,"AMAZON DATA SERVICES, INC - SFO20",Csquare SFO1,Operating/inferred,Operating/inferred,715.819,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1438,PNNL:building_00460175672,FracTracker,PNNL,Regency HOA area data center,AWS Building E,Proposed,Operating/inferred,716.176,0.0,candidate_only,False
FracTracker:frac_row_1229,PNNL:building_00435817145,FracTracker,PNNL,MECP1 ASHBURN 1 LLC,CyrusOne NVA5,Operating,Operating/inferred,716.324,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_865,PNNL:building_00463571875,FracTracker,PNNL,DBT-DATA ASHBURN HOLDING I,Amazon IAD78,Operating,Operating/inferred,716.454,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1290,PNNL:building_00337126742,FracTracker,PNNL,Seattle EdgeConneX Edge Data Center® (EDC),Intergate Seattle West Building A,Operating,Operating/inferred,716.508,0.143,candidate_only,False
NAICS:naics_414,PNNL:building_00209076412,NAICS,PNNL,2805 LAFAYETTE,Digital Realty Silicon Valley SJC11,Operating/inferred,Operating/inferred,716.591,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_1337,PNNL:building_01080170580,FracTracker,PNNL,"Stack Infrastructure, POR03A, 3B, 3C, 3D",Flexential Portland - Hillsboro 5,Expanding,Operating/inferred,716.603,0.0,candidate_only,False
FracTracker:frac_row_1191,PNNL:building_00460056019,FracTracker,PNNL,IAD57 Data Center,Amazon IAD51,Operating,Operating/inferred,716.749,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_834,PNNL:building_00298242335,FracTracker,PNNL,21310 BEAUMEADE CIR,Digital Realty ACC3,Operating,Operating/inferred,717.024,0.0,candidate_only,False
FracTracker:frac_row_1239,PNNL:building_00048242816,FracTracker,PNNL,Paragon Park Lot 3B,Amazon IAD32,Proposed,Operating/inferred,717.259,0.0,candidate_only,False
FracTracker:frac_row_844,PNNL:building_00796933516,FracTracker,PNNL,44621 WAXPOOL RD,Equinix Ashburn DC21,Operating,Operating/inferred,717.374,0.0,candidate_only,False
NAICS:naics_332,PNNL:building_00463571876,NAICS,PNNL,VA2 DATA CENTER,Amazon IAD79,Operating/inferred,Operating/inferred,717.485,0.0,candidate_only_code_conflict,False
NAICS:naics_242,PNNL:building_00300163074,NAICS,PNNL,"AMAZON DATA SERVICES, INC. IAD 50 IAD 60 IAD-71 IAD-78 IAD-79 IAD-80 (74049)",Centersquare IAD4-B,Operating/inferred,Operating/inferred,717.487,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_52,PNNL:building_00209087373,FracTracker,PNNL,Digital Realty SJC14,Silicon Valley SJC31,Proposed,Operating/inferred,718.028,1.0,candidate_only_code_conflict,False
FracTracker:frac_row_839,PNNL:building_01309123034,FracTracker,PNNL,Loudoun County Pkwy Data Center,Equinix Ashburn DC4,Operating,Operating/inferred,718.55,0.0,candidate_only,False
FracTracker:frac_row_1220,PNNL:building_00465062053,FracTracker,PNNL,IAD214,Amazon IAD88,Operating,Operating/inferred,718.633,0.0,candidate_only_code_conflict,False
NAICS:naics_14,PNNL:building_00817338831,NAICS,PNNL,22810-22860 INTERNATIONAL DRIVE LLC,Amazon IAD140,Operating/inferred,Operating/inferred,718.652,0.0,candidate_only,False
FracTracker:frac_row_1263,NAICS:naics_157,FracTracker,NAICS,ELIAS DC ASSETS,NORTHROP GRUMMAN SYSTEMS CORPORATION,Operating,Operating/inferred,719.373,0.0,candidate_only,False
NAICS:naics_208,PNNL:building_01344376231,NAICS,PNNL,MISSION WEST PROPERTIES,Csquare SFO4,Operating/inferred,Operating/inferred,719.435,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_797,PNNL:building_01010260676,FracTracker,PNNL,TX12: Vantage Data Center,Microsoft,Proposed,Operating/inferred,719.55,0.0,candidate_only,False
FracTracker:frac_row_842,PNNL:building_00298127420,FracTracker,PNNL,44490 CHILUM PL,Equinix Ashburn DC11,Operating,Operating/inferred,719.659,0.0,candidate_only,False
FracTracker:frac_row_837,NAICS:naics_332,FracTracker,NAICS,21745 BEAUMEADE CIR,VA2 DATA CENTER,Operating,Operating/inferred,719.759,0.0,candidate_only,False
NAICS:naics_331,PNNL:building_00617194689,NAICS,PNNL,SWITCH LTD.,Switch Las Vegas 11,Operating/inferred,Operating/inferred,719.809,1.0,candidate_only_low_specificity,False
NAICS:naics_345,PNNL:building_00617194689,NAICS,PNNL,SWITCH COMMUNICATIONS,Switch Las Vegas 11,Operating/inferred,Operating/inferred,719.809,1.0,candidate_only_low_specificity,False
FracTracker:frac_row_768,PNNL:building_00850965775,FracTracker,PNNL,Google Data Center,Compass Data Center,Proposed,Operating/inferred,719.947,0.0,candidate_only,False
FracTracker:frac_row_874,PNNL:building_00298127361,FracTracker,PNNL,EQUINIX DC21,Equinix Ashburn DC5,Operating,Operating/inferred,720.138,1.0,candidate_only_code_conflict,False
FracTracker:frac_row_1187,PNNL:building_00460056023,FracTracker,PNNL,Aligned: IAD03,Amazon IAD16,Operating,Operating/inferred,720.709,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1246,PNNL:building_00460056024,FracTracker,PNNL,QTS Lockridge ASH2 Quality Tech Lane DC1,Amazon IAD15,Operating,Operating/inferred,720.89,0.0,candidate_only_code_conflict,False
NAICS:naics_236,PNNL:campus_01344376232,NAICS,PNNL,"DIGITAL 1725 COMSTOCK, LLC",NTT Silicon Valley data center campus,Operating/inferred,Operating/inferred,721.034,0.0,candidate_only,False
NAICS:naics_268,PNNL:campus_01344376232,NAICS,PNNL,DIGITAL REALTY TRUST,NTT Silicon Valley data center campus,Operating/inferred,Operating/inferred,721.034,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_854,PNNL:campus_01020953461,FracTracker,PNNL,ASH3 DC2,Digital Loudoun Plaza,Operating,Operating/inferred,721.049,0.0,candidate_only,False
FracTracker:frac_row_451,PNNL:point_06625492701,FracTracker,PNNL,Centersquare Albuquerque Data Center,Oso Grande,Operating,Operating/inferred,721.117,0.0,candidate_only,False
FracTracker:frac_row_959,PNNL:building_00793087858,FracTracker,PNNL,DIGITAL LOUDOUN IV,Digital Realty IAD41 (Building P),Operating,Operating/inferred,721.355,1.0,candidate_only_code_conflict,False
FracTracker:frac_row_1235,PNNL:building_01280340213,FracTracker,PNNL,NV-4 CYRUSONE LLC,Amazon Web Services,Operating,Operating/inferred,721.661,0.0,candidate_only,False
NAICS:naics_433,PNNL:building_00817338831,NAICS,PNNL,"AMAZON DATA SERVICES, INC. IAD-144  IAD-145",Amazon IAD140,Operating/inferred,Operating/inferred,721.662,0.333,candidate_only_code_conflict,False
FracTracker:frac_row_1179,NAICS:naics_162,FracTracker,NAICS,1501 Moran Road,"AMAZON DATA SERVICES, INC. IAD-12 IAD-15 IAD-16 IAD-76 (73860)",Proposed,Operating/inferred,721.697,0.0,candidate_only,False
FracTracker:frac_row_1085,PNNL:building_01059037051,FracTracker,PNNL,NVA15 LLC,COPT Data Center Bldg 2,Proposed,Operating/inferred,722.252,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1074,PNNL:building_01304357577,FracTracker,PNNL,KH Data Capital Development,Iron Mountain VA-6,Operating,Operating/inferred,722.305,0.429,candidate_only,False
FracTracker:frac_row_841,PNNL:building_00556599693,FracTracker,PNNL,44470 Chilum Place,Amazon IAD71,Operating,Operating/inferred,722.435,0.0,candidate_only,False
FracTracker:frac_row_1246,PNNL:building_01344901567,FracTracker,PNNL,QTS Lockridge ASH2 Quality Tech Lane DC1,,Operating,Operating/inferred,722.58,0.0,candidate_only,False
FracTracker:frac_row_1285,PNNL:building_00283051471,FracTracker,PNNL,H5 Data Center,,Operating,Operating/inferred,723.14,0.0,candidate_only,False
FracTracker:frac_row_1109,NAICS:naics_125,FracTracker,NAICS,Westview 66,"AMAZON DATA SERVICES, INC. IAD-7 IAD-11 IAD-24",Proposed,Operating/inferred,723.149,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1224,NAICS:naics_175,FracTracker,NAICS,Loudoun Commerce Center,INOVA HEALTH CARE SYSTEMS - IT OPERATIONS,Proposed,Operating/inferred,723.652,0.0,candidate_only,False
FracTracker:frac_row_836,PNNL:point_13154826377,FracTracker,PNNL,21673 BEAUMEADE CIRCLE LLC,Equinix,Expanding,Operating/inferred,723.763,0.0,candidate_only,False
FracTracker:frac_row_997,PNNL:building_01287260557,FracTracker,PNNL,COPT DC 19 LLC,Iron Mountain VA-5,Operating,Operating/inferred,723.962,0.0,candidate_only,False
FracTracker:frac_row_1072,PNNL:building_00996723588,FracTracker,PNNL,Iron Mountain Data Center VA-1,Amazon Web Services,Operating,Operating/inferred,724.2,0.0,candidate_only,False
NAICS:naics_237,PNNL:building_00209105766,NAICS,PNNL,"DIGITAL ALFRED, LLC",,Operating/inferred,Operating/inferred,724.589,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_839,PNNL:building_00649365764,FracTracker,PNNL,Loudoun County Pkwy Data Center,Digital Realty ACC9,Operating,Operating/inferred,724.933,0.0,candidate_only,False
FracTracker:frac_row_846,PNNL:point_13154826378,FracTracker,PNNL,ACC11 Digital Realty,NTT Ashburn VA7 Data Center,Expanding,Operating/inferred,725.037,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_853,PNNL:building_01188680254,FracTracker,PNNL,ASH1-BRODERICK DC2,QTS Ashburn Lockridge,Proposed,Operating/inferred,725.204,0.0,candidate_only,False
FracTracker:frac_row_966,PNNL:building_00990537821,FracTracker,PNNL,WHEELER SURVEY COMPANY,Amazon Web Services,Expanding,Operating/inferred,725.214,0.0,candidate_only,False
FracTracker:frac_row_851,PNNL:building_00701923203,FracTracker,PNNL,ALIGNED DATA CENTER IAD01,Digital Realty Northern Virginia IAD39,Operating,Operating/inferred,725.314,0.0,candidate_only_code_conflict,False
NAICS:naics_433,PNNL:campus_01022744244,NAICS,PNNL,"AMAZON DATA SERVICES, INC. IAD-144  IAD-145",AWS,Operating/inferred,Operating/inferred,725.337,0.0,candidate_only,False
FracTracker:frac_row_1257,PNNL:building_00990537857,FracTracker,PNNL,Western Lands,Amazon IAD122,Proposed,Operating/inferred,725.381,0.0,candidate_only,False
FracTracker:frac_row_864,PNNL:building_00460175672,FracTracker,PNNL,DARAB VENTURES SIX,AWS Building E,Proposed,Operating/inferred,725.527,0.0,candidate_only,False
FracTracker:frac_row_859,PNNL:building_00794147654,FracTracker,PNNL,BLUE SLING ACC 9,CloudHQ LC1,Operating,Operating/inferred,725.634,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_853,PNNL:building_00460056024,FracTracker,PNNL,ASH1-BRODERICK DC2,Amazon IAD15,Proposed,Operating/inferred,725.704,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_878,PNNL:building_00460175672,FracTracker,PNNL,IAD Digital Loudoun Plaza,AWS Building E,Operating,Operating/inferred,725.804,0.0,candidate_only,False
NAICS:naics_348,PNNL:building_00209117217,NAICS,PNNL,DATA DOMAIN,Evocative Santa Clara SJC11,Operating/inferred,Operating/inferred,725.808,0.0,candidate_only_low_specificity,False
FracTracker:frac_row_1191,PNNL:building_01188680255,FracTracker,PNNL,IAD57 Data Center,Amazon IAD192,Operating,Operating/inferred,726.13,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_836,PNNL:building_01123249721,FracTracker,PNNL,21673 BEAUMEADE CIRCLE LLC,Equinix Ashburn DC16,Expanding,Operating/inferred,726.255,0.0,candidate_only,False
FracTracker:frac_row_892,PNNL:building_00597970813,FracTracker,PNNL,SDC ASHBURN I,Digital Realty Northern Virginia IAD38,Expanding,Operating/inferred,726.57,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_1183,PNNL:building_00460175664,FracTracker,PNNL,22660 Executive Dr Prologis,,Proposed,Operating/inferred,726.621,0.0,candidate_only,False
FracTracker:frac_row_1210,PNNL:building_00273896096,FracTracker,PNNL,Dulles Electric Data Centers,,Proposed,Operating/inferred,726.678,0.0,candidate_only,False
FracTracker:frac_row_1284,PNNL:building_00499403698,FracTracker,PNNL,CyrusOne Quincy,,Operating,Operating/inferred,726.761,0.0,candidate_only,False
NAICS:naics_190,PNNL:building_00460050155,NAICS,PNNL,DUPONT FABROS TECH - ASHBURN CORP CTR,Equinix Ashburn DC10,Operating/inferred,Operating/inferred,727.13,0.143,candidate_only,False
NAICS:naics_14,PNNL:campus_01022744244,NAICS,PNNL,22810-22860 INTERNATIONAL DRIVE LLC,AWS,Operating/inferred,Operating/inferred,727.448,0.0,candidate_only,False
FracTracker:frac_row_1187,PNNL:building_01276518687,FracTracker,PNNL,Aligned: IAD03,Digital Realty IAD55,Operating,Operating/inferred,727.614,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_856,PNNL:building_00300162689,FracTracker,PNNL,BCORE COPT DC-15,Level 3 Ashburn,Operating,Operating/inferred,727.953,0.0,candidate_only,False
NAICS:naics_433,PNNL:building_01161094246,NAICS,PNNL,"AMAZON DATA SERVICES, INC. IAD-144  IAD-145",Amazon Web Services,Operating/inferred,Operating/inferred,728.119,0.333,candidate_only,False
FracTracker:frac_row_1315,PNNL:building_01177975789,FracTracker,PNNL,Microsoft Azure Data Center,,Approved/Permitted/Under construction,Operating/inferred,728.391,0.0,candidate_only,False
FracTracker:frac_row_1073,PNNL:building_00996723585,FracTracker,PNNL,Iron Mountain Data Center VA-5,Iron Mountain VA-2,Approved/Permitted/Under construction,Operating/inferred,728.519,0.6,candidate_only_code_conflict,False
FracTracker:frac_row_843,PNNL:building_00460050155,FracTracker,PNNL,44520 HASTINGS DR,Equinix Ashburn DC10,Operating,Operating/inferred,728.665,0.0,candidate_only,False
FracTracker:frac_row_1074,PNNL:building_00996723587,FracTracker,PNNL,KH Data Capital Development,Amazon Web Services,Operating,Operating/inferred,728.672,0.0,candidate_only,False
FracTracker:frac_row_1194,PNNL:building_00930849744,FracTracker,PNNL,CORSCALE VA2 BLDG 1,Amazon IAD163,Proposed,Operating/inferred,729.127,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_884,PNNL:building_01188691867,FracTracker,PNNL,IAD3 DataBank,,Operating,Operating/inferred,729.23,0.0,candidate_only,False
FracTracker:frac_row_1019,PNNL:building_01252196825,FracTracker,PNNL,DC-4,Amazon Web Services,Proposed,Operating/inferred,729.389,0.0,candidate_only,False
FracTracker:frac_row_568,PNNL:building_00772827597,FracTracker,PNNL,Meta Data Center,,Operating,Operating/inferred,729.67,0.0,candidate_only,False
FracTracker:frac_row_834,PNNL:building_01309123034,FracTracker,PNNL,21310 BEAUMEADE CIR,Equinix Ashburn DC4,Operating,Operating/inferred,729.893,0.0,candidate_only,False
NAICS:naics_14,PNNL:building_00817338832,NAICS,PNNL,22810-22860 INTERNATIONAL DRIVE LLC,Amazon IAD141,Operating/inferred,Operating/inferred,729.915,0.0,candidate_only,False
NAICS:naics_171,PNNL:building_00298126010,NAICS,PNNL,VA1 DATA CENTER,Digital Realty ACC4,Operating/inferred,Operating/inferred,729.973,0.0,candidate_only_code_conflict,False
FracTracker:frac_row_839,PNNL:building_00796933516,FracTracker,PNNL,Loudoun County Pkwy Data Center,Equinix Ashburn DC21,Operating,Operating/inferred,730.109,0.0,candidate_only,False
FracTracker:frac_row_780,PNNL:building_01344369111,FracTracker,PNNL,AWS Rockfish,,Approved/Permitted/Under construction,Operating/inferred,730.181,0.0,candidate_only,False
FracTracker:frac_row_1004,PNNL:building_01464257783,FracTracker,PNNL,PORPOISE VENTURES LLC (Digital Realty Trust),Google,Operating,Operating/inferred,731.054,0.0,candidate_only,False
